PassengerId,Survived,Pclass,Age,Fare,Fare_log,Sex_male,FamilySize,IsAlone
353,0,3,-1.1006720080211054,-0.5674644578537343,2.1076888046179385,True,2,0
354,0,3,-0.33319364446353866,-0.31059970734881204,2.9338568698359033,True,1,0
355,0,3,-0.10295013539626859,-0.5675665155931788,2.1071782966514356,True,0,1
356,0,3,-0.10295013539626859,-0.5122852400607029,2.3513752571634776,True,0,1
357,1,1,-0.5634371535308087,0.5933402705888189,4.02535169073515,False,1,0
358,0,2,0.6645282281612983,-0.42723712385689344,2.639057329615259,False,0,1
359,1,3,-0.10295013539626859,-0.5516698077015983,2.1837114628556327,False,0,1
360,1,3,-0.10295013539626859,-0.5516698077015983,2.1837114628556327,False,0,1
361,0,3,0.8180239008728116,-0.06517514344639078,3.3638415951183864,True,5,0
362,0,2,-0.02620229904051189,-0.06952960699602577,3.357621598945279,True,1,0
363,0,3,1.201763082651595,-0.3919008465472993,2.737880811060884,False,1,0
364,0,3,0.4342847190940282,-0.5718189214033693,2.085672091430472,True,0,1
365,0,3,-0.10295013539626859,-0.36648846942560104,2.803360380906535,True,1,0
366,0,3,0.0505455373152448,-0.566959029048866,2.1102132003465894,True,0,1
367,1,1,2.3529806279879453,1.0854043714822874,4.334017415487521,False,1,0
368,1,3,-0.10295013539626859,-0.5674644578537343,2.1076888046179385,False,0,1
369,1,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,False,0,1
370,1,1,-0.4099414808192953,0.9408225739358114,4.252771798816619,False,0,1
371,1,1,-0.33319364446353866,0.6040733428537396,4.0332082470129285,True,1,0
372,0,3,-0.8704284989538355,-0.5852856831176984,2.0143428636837015,True,1,0
373,0,3,-0.7936806625980788,-0.5475194596308524,2.2027647577118348,True,0,1
374,0,1,-0.5634371535308087,2.5526860615307108,4.91730069488021,True,0,1
375,0,3,-2.021646044290186,-0.23101897004381902,3.094445746490024,False,4,0
376,1,1,-0.10295013539626859,1.2535760865175227,4.420896324687287,False,1,0
377,1,3,-0.5634371535308087,-0.566959029048866,2.1102132003465894,False,0,1
378,0,1,-0.17969797175202526,4.3962060379877235,5.358941988364472,True,2,0
379,0,3,-0.7169328262423221,-0.6456285365373897,1.6119347926326877,True,0,1
380,0,3,-0.7936806625980788,-0.5542018116182946,2.1719067693519296,True,0,1
381,1,1,0.9715195735843251,4.785604912892309,5.4316456135398825,False,0,1
382,1,3,-2.1751417170016993,-0.36061528951518373,2.817902613071225,False,2,0
383,0,3,0.20404121002675818,-0.550556892352417,2.188856327665703,True,0,1
384,1,1,0.4342847190940282,0.520441885271268,3.970291913552122,False,1,0
385,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
386,0,2,-0.8704284989538355,1.0428803133803828,4.310799125385514,True,0,1
387,0,3,-2.1751417170016993,0.3965146302314315,3.8691155044168695,True,7,0
388,1,2,0.5110325554497849,-0.42723712385689344,2.639057329615259,False,0,1
389,0,3,-0.10295013539626859,-0.5553147269674759,2.1666737276227077,True,0,1
390,1,2,-0.9471763353095921,-0.4515365856294104,2.5649493574615367,False,0,1
391,1,1,0.5110325554497849,2.1728052858024216,4.795790545596741,True,3,0
392,1,3,-0.6401849898865654,-0.5536963828134263,2.174274334826008,True,0,1
393,0,3,-0.10295013539626859,-0.550556892352417,2.188856327665703,True,2,0
394,1,1,-0.48668931717505204,2.009391405382245,4.738607824217808,False,1,0
395,1,3,-0.4099414808192953,-0.33732911529858073,2.8735646395797834,False,2,0
396,0,3,-0.5634371535308087,-0.5536963828134263,2.174274334826008,True,0,1
397,0,3,0.1272933736710015,-0.5522772942459113,2.180891922715322,False,0,1
398,0,2,1.2785109190073518,-0.11134412081417297,3.295836866004329,True,0,1
399,0,2,-0.48668931717505204,-0.48798577828818585,2.4423470353692043,True,0,1
400,1,2,-0.10295013539626859,-0.4357419354772744,2.613739521630969,False,0,1
401,1,3,0.741276064517055,-0.550556892352417,2.188856327665703,True,0,1
402,0,3,-0.25644580810778195,-0.5475194596308524,2.2027647577118348,True,0,1
403,0,3,-0.6401849898865654,-0.5043879149846349,2.3818582738885534,False,1,0
404,0,3,-0.10295013539626859,-0.3579836578052201,2.8243506567983707,True,1,0
405,0,3,-0.7169328262423221,-0.5326360392951858,2.2682524139135403,False,0,1
406,0,2,0.35753688273827156,-0.23284142967675778,3.091042453358316,True,1,0
407,0,3,1.6622501007861352,-0.5548092981626075,2.169053700369523,True,0,1
408,1,2,-2.021646044290186,-0.2875152186649209,2.9831534913471307,True,2,0
409,0,3,-0.6401849898865654,-0.5542018116182946,2.1719067693519296,True,0,1
410,0,3,-0.10295013539626859,-0.12430302377745628,3.275887339030031,False,4,0
411,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
412,0,3,-0.10295013539626859,-0.5764771282251608,2.061570298060867,True,0,1
413,1,1,0.28078904638251484,1.4438214326269125,4.51085950651685,False,1,0
414,0,2,-0.10295013539626859,-0.743130126899614,0.0,True,0,1
415,1,3,1.1250152462958385,-0.550556892352417,2.188856327665703,True,0,1
416,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,False,0,1
417,1,2,0.35753688273827156,0.04660238070718728,3.5115454388310208,False,2,0
418,1,2,-0.8704284989538355,-0.42723712385689344,2.639057329615259,False,2,0
419,0,2,0.0505455373152448,-0.42723712385689344,2.639057329615259,True,0,1
420,0,3,-1.484411189799889,-0.15629812509332938,3.224857896545748,False,2,0
421,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
422,0,3,-0.6401849898865654,-0.5552150991742085,2.167143305297764,True,0,1
423,0,3,-0.02620229904051189,-0.5517718654410428,2.1832383353614793,True,0,1
424,0,3,-0.10295013539626859,-0.39321787737536973,2.7343675094195836,False,2,0
425,0,3,-0.8704284989538355,-0.25197725582261493,3.0545906305603445,True,2,0
426,0,3,-0.10295013539626859,-0.566959029048866,2.1102132003465894,True,0,1
427,1,2,-0.10295013539626859,-0.11134412081417297,3.295836866004329,False,1,0
428,1,2,-0.7936806625980788,-0.11134412081417297,3.295836866004329,False,0,1
429,0,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,True,0,1
430,1,3,0.20404121002675818,-0.5475194596308524,2.2027647577118348,True,0,1
431,1,1,-0.10295013539626859,-0.09797941683928862,3.3160025355989236,True,0,1
432,1,3,-0.10295013539626859,-0.3519087923620908,2.8390784635086144,False,1,0
433,1,2,0.9715195735843251,-0.11134412081417297,3.295836866004329,False,1,0
434,0,3,-0.9471763353095921,-0.5699964617704306,2.094945728215801,True,0,1
435,0,1,1.5855022644303787,0.6152097861840842,4.041295341132285,True,1,0
436,1,1,-1.1774198443768622,2.1728052858024216,4.795790545596741,False,3,0
437,0,3,-0.6401849898865654,0.09216387153065658,3.5660053559634015,False,4,0
438,1,2,-0.4099414808192953,-0.2875152186649209,2.9831534913471307,False,5,0
439,0,1,2.6599719734109724,5.647628319272346,5.575949103146316,True,5,0
440,0,2,0.1272933736710015,-0.48798577828818585,2.4423470353692043,True,0,1
441,1,2,1.201763082651595,-0.10526925537104373,3.305053521109253,False,2,0
442,0,3,-0.7169328262423221,-0.5122852400607029,2.3513752571634776,True,0,1
443,0,3,-0.33319364446353866,-0.5542018116182946,2.1719067693519296,True,1,0
444,1,2,-0.10295013539626859,-0.42723712385689344,2.639057329615259,False,0,1
445,1,3,-0.10295013539626859,-0.5460007432700701,2.2096470973347766,True,0,1
446,1,1,-1.944898207934429,1.2459825047136113,4.417131919904876,True,2,0
447,1,2,-1.254167680732619,-0.2692906223355332,3.0204248861443626,False,1,0
448,1,1,0.35753688273827156,-0.09797941683928862,3.3160025355989236,True,0,1
449,1,3,-1.8681503715786725,-0.2751638022459506,3.0085645861193133,False,3,0
450,1,1,1.738997937141892,-0.00199654283784664,3.449987545831587,True,0,1
451,0,2,0.5110325554497849,-0.06882006271226829,3.3586377672433594,True,3,0
452,0,3,-0.10295013539626859,-0.25795006352629957,3.0429354648621407,True,1,0
453,0,1,0.0505455373152448,-0.06882006271226829,3.3586377672433594,True,0,1
454,1,1,1.508754428074622,1.422053974771092,4.500966778400217,True,1,0
455,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,True,0,1
456,1,3,-0.02620229904051189,-0.5512664366361745,2.1855792552411137,True,0,1
457,0,1,2.7367198097667287,-0.09797941683928862,3.3160025355989236,True,0,1
458,1,1,-0.10295013539626859,0.5171007092775469,3.967694202798607,False,1,0
459,1,2,1.5855022644303787,-0.48798577828818585,2.4423470353692043,False,0,1
460,0,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,True,0,1
461,1,1,1.4320065917188651,-0.09797941683928862,3.3160025355989236,True,0,1
462,0,3,0.35753688273827156,-0.5475194596308524,2.2027647577118348,True,0,1
463,0,1,1.3552587553631086,0.19239915134228905,3.676300671907076,True,0,1
464,0,2,1.4320065917188651,-0.42723712385689344,2.639057329615259,True,0,1
465,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,True,0,1
466,0,3,0.6645282281612983,-0.5718189214033693,2.085672091430472,True,0,1
467,0,2,-0.10295013539626859,-0.743130126899614,0.0,True,0,1
468,0,1,2.0459892825649186,-0.09797941683928862,3.3160025355989236,True,0,1
469,0,3,-0.10295013539626859,-0.5554167847069204,2.1661924680884908,True,0,1
470,1,3,-2.194328676090638,-0.2751638022459506,3.0085645861193133,False,3,0
471,0,3,-0.10295013539626859,-0.566959029048866,2.1102132003465894,True,0,1
472,0,3,0.6645282281612983,-0.5326360392951858,2.2682524139135403,True,0,1
473,1,2,0.28078904638251484,-0.06882006271226829,3.3586377672433594,False,3,0
474,1,2,-0.48668931717505204,-0.4079992399715918,2.694066212646058,False,0,1
475,0,3,-0.5634371535308087,-0.5040841717124784,2.3830123421066602,False,0,1
476,0,1,-0.10295013539626859,0.520441885271268,3.970291913552122,True,0,1
477,0,2,0.35753688273827156,-0.23284142967675778,3.091042453358316,True,1,0
478,0,3,-0.02620229904051189,-0.5719209791428139,2.0851502161468174,True,1,0
479,0,3,-0.5634371535308087,-0.5603787348008684,2.142510233146819,True,0,1
480,1,3,-2.0983938806459426,-0.44455049036981176,2.586823743668066,False,1,0
481,0,3,-1.5611590261556456,0.3965146302314315,3.8691155044168695,True,7,0
482,0,2,-0.10295013539626859,-0.743130126899614,0.0,True,0,1
483,0,3,1.5855022644303787,-0.5475194596308524,2.2027647577118348,True,0,1
484,1,3,2.5832241370552156,-0.5101590371556076,2.3596740599781727,False,0,1
485,1,1,-0.33319364446353866,1.470045411771813,4.5226490762785785,True,1,0
486,0,3,-0.10295013539626859,-0.12430302377745628,3.275887339030031,False,4,0
487,1,1,0.4342847190940282,1.4438214326269125,4.51085950651685,False,1,0
488,0,1,2.199484955276432,-0.021436112255860226,3.4242626545931514,True,0,1
489,0,3,0.0505455373152448,-0.5475194596308524,2.2027647577118348,True,0,1
490,1,3,-1.5611590261556456,-0.3567686847165943,2.827313621929028,True,2,0
491,0,3,-0.10295013539626859,-0.25795006352629957,3.0429354648621407,True,1,0
492,0,3,-0.6401849898865654,-0.566959029048866,2.1102132003465894,True,0,1
493,0,1,1.969241446209162,-0.00199654283784664,3.449987545831587,True,0,1
494,0,1,3.197206827901269,0.45979528857942015,3.922056501139853,True,0,1
495,0,3,-0.6401849898865654,-0.5475194596308524,2.2027647577118348,True,0,1
496,0,3,-0.10295013539626859,-0.39180121875403195,2.738146075922933,True,0,1
497,1,1,1.8924936098534053,1.1587085578114393,4.37281811610993,False,1,0
498,0,3,-0.10295013539626859,-0.37620825413460784,2.7788192719904172,True,0,1
499,0,1,-0.33319364446353866,2.939453304725332,5.027492411162679,False,3,0
500,0,3,-0.4099414808192953,-0.5536963828134263,2.174274334826008,True,0,1
501,0,3,-0.9471763353095921,-0.5326360392951858,2.2682524139135403,True,0,1
502,0,3,-0.6401849898865654,-0.5548092981626075,2.169053700369523,False,0,1
503,0,3,-0.10295013539626859,-0.5577446731447275,2.155151800914312,False,0,1
504,0,3,0.5877803918055416,-0.5101590371556076,2.3596740599781727,False,0,1
505,1,1,-1.0239241716653489,1.3587733164231033,4.471638793363569,False,0,1
506,0,1,-0.8704284989538355,1.9030812601274834,4.699570861409576,True,1,0
507,1,2,0.28078904638251484,-0.11134412081417297,3.295836866004329,False,2,0
508,1,1,-0.10295013539626859,-0.09797941683928862,3.3160025355989236,True,0,1
509,0,3,-0.10295013539626859,-0.19578475047366944,3.1580636854714434,True,0,1
510,1,3,-0.25644580810778195,0.6296874055081498,4.051711901657239,True,0,1
511,1,3,-0.02620229904051189,-0.5548092981626075,2.169053700369523,True,0,1
512,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,True,0,1
513,1,1,0.5110325554497849,-0.10435802555457431,3.3064287218760624,True,0,1
514,1,1,1.8924936098534053,0.7002579023878935,4.100989104940769,False,1,0
515,0,3,-0.4099414808192953,-0.5609862213451814,2.139571923732859,True,0,1
516,0,1,1.3552587553631086,0.0835570021708311,3.5559421706858756,True,0,1
517,1,2,0.35753688273827156,-0.48798577828818585,2.4423470353692043,False,0,1
518,0,3,-0.10295013539626859,-0.15629812509332938,3.224857896545748,True,0,1
519,1,2,0.5110325554497849,-0.11134412081417297,3.295836866004329,False,1,0
520,0,3,0.20404121002675818,-0.5512664366361745,2.1855792552411137,True,0,1
521,1,1,0.0505455373152448,1.528869548830722,4.548599834499697,False,0,1
522,0,3,-0.5634371535308087,-0.5512664366361745,2.1855792552411137,True,0,1
523,0,3,-0.10295013539626859,-0.5675665155931788,2.1071782966514356,True,0,1
524,1,1,1.1250152462958385,0.6657332271015014,4.077184839375167,False,1,0
525,0,3,-0.10295013539626859,-0.5674644578537343,2.1076888046179385,True,0,1
526,0,3,0.85639781905069,-0.5548092981626075,2.169053700369523,True,0,1
527,1,2,1.5855022644303787,-0.48798577828818585,2.4423470353692043,False,0,1
528,0,1,-0.10295013539626859,4.645985065439779,5.406181146423973,True,0,1
529,0,3,0.741276064517055,-0.550556892352417,2.188856327665703,True,0,1
530,0,2,-0.48668931717505204,-0.4636863165156689,2.5257286443082556,True,3,0
531,1,2,-2.0983938806459426,-0.11134412081417297,3.295836866004329,False,2,0
532,0,3,-0.10295013539626859,-0.5674644578537343,2.1076888046179385,True,0,1
533,0,3,-0.9471763353095921,-0.5674644578537343,2.1076888046179385,True,2,0
534,1,3,-0.10295013539626859,-0.199835470751148,3.1509523813392697,False,2,0
535,0,3,0.0505455373152448,-0.5326360392951858,2.2682524139135403,False,0,1
536,1,2,-1.714654698867159,-0.10526925537104373,3.305053521109253,False,2,0
537,0,1,1.201763082651595,-0.09797941683928862,3.3160025355989236,True,0,1
538,1,1,0.0505455373152448,1.8429400922405037,4.676792929661059,False,0,1
539,0,3,-0.10295013539626859,-0.390787931198118,2.740840023925201,True,0,1
540,1,1,-0.5634371535308087,0.45969323083997565,3.9219733362813143,False,2,0
541,1,1,0.5110325554497849,0.9821316589490903,4.276666119016055,False,2,0
542,0,3,-1.5611590261556456,0.016835540035853972,3.4742929367327062,False,6,0
543,0,3,-1.4076633534441323,0.016835540035853972,3.4742929367327062,False,6,0
544,1,2,0.20404121002675818,-0.11134412081417297,3.295836866004329,True,1,0
545,0,1,1.5855022644303787,1.8429400922405037,4.676792929661059,True,1,0
546,0,1,2.6599719734109724,-0.11134412081417297,3.295836866004329,True,0,1
547,1,2,-0.7936806625980788,-0.11134412081417297,3.295836866004329,False,1,0
548,1,2,-0.10295013539626859,-0.40627883807809756,2.6988412620169004,True,0,1
549,0,3,0.28078904638251484,-0.24438367401870337,3.0692150503137943,True,2,0
550,1,2,-1.6379068625114024,0.14987509324038437,3.6309854756950335,True,2,0
551,1,1,-0.9471763353095921,1.9512743826609162,4.717456363787216,True,2,0
552,0,2,-0.17969797175202526,-0.11134412081417297,3.295836866004329,True,0,1
553,0,3,-0.10295013539626859,-0.5528847807902242,2.17806441028492,True,0,1
554,1,3,-0.5634371535308087,-0.5675665155931788,2.1071782966514356,True,0,1
555,1,3,-0.5634371535308087,-0.5542018116182946,2.1719067693519296,False,0,1
556,0,1,2.506476300699459,-0.09797941683928862,3.3160025355989236,True,0,1
557,1,1,1.4320065917188651,0.21912855929205774,3.703768066607687,False,1,0
558,0,1,-0.10295013539626859,4.785604912892309,5.4316456135398825,True,0,1
559,1,1,0.741276064517055,1.1923220032813622,4.390118804571218,False,2,0
560,1,3,0.5110325554497849,-0.32031949205781884,2.91235066461494,False,1,0
561,0,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,True,0,1
562,0,3,0.8180239008728116,-0.5512664366361745,2.1855792552411137,True,0,1
563,0,2,-0.10295013539626859,-0.41508739297063496,2.6741486494265287,True,0,1
564,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,True,0,1
565,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,False,0,1
566,0,3,-0.4099414808192953,-0.15629812509332938,3.224857896545748,True,2,0
567,0,3,-0.7936806625980788,-0.5512664366361745,2.1855792552411137,True,0,1
568,0,3,-0.02620229904051189,-0.23101897004381902,3.094445746490024,False,4,0
569,0,3,-0.10295013539626859,-0.5674644578537343,2.1076888046179385,True,0,1
570,1,3,0.20404121002675818,-0.5522772942459113,2.180891922715322,True,0,1
571,1,2,2.506476300699459,-0.48798577828818585,2.4423470353692043,True,0,1
572,1,1,1.8157457734976485,0.5077867255801412,3.960416900617205,False,2,0
573,1,1,0.5110325554497849,-0.10192807937732266,3.3100867049215847,True,0,1
574,1,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,False,0,1
575,0,3,-1.0239241716653489,-0.5475194596308524,2.2027647577118348,True,0,1
576,0,3,-0.7936806625980788,-0.390787931198118,2.740840023925201,True,0,1
577,1,2,0.35753688273827156,-0.42723712385689344,2.639057329615259,False,0,1
578,1,1,0.741276064517055,0.6152097861840842,4.041295341132285,False,1,0
579,0,3,-0.10295013539626859,-0.39180121875403195,2.738146075922933,False,1,0
580,1,3,0.20404121002675818,-0.550556892352417,2.188856327665703,True,0,1
581,1,2,-0.33319364446353866,-0.01414627372410512,3.4339872044851463,False,2,0
582,1,1,0.741276064517055,1.9512743826609162,4.717456363787216,False,2,0
583,0,2,1.8924936098534053,-0.11134412081417297,3.295836866004329,True,0,1
584,0,1,0.5110325554497849,0.2318857767226291,3.716616209085536,True,0,1
585,0,3,-0.10295013539626859,-0.5314210662065599,2.2734137156937657,True,0,1
586,1,1,-0.8704284989538355,1.1923220032813622,4.390118804571218,False,2,0
587,0,2,1.3552587553631086,-0.3786382003118595,2.772588722239781,True,0,1
588,1,1,2.3529806279879453,1.1813872454837295,4.384523514872469,True,2,0
589,0,3,-0.5634371535308087,-0.5475194596308524,2.2027647577118348,True,0,1
590,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,True,0,1
591,0,3,0.4342847190940282,-0.5699964617704306,2.094945728215801,True,0,1
592,1,1,1.738997937141892,1.1587085578114393,4.37281811610993,False,1,0
593,0,3,1.3552587553631086,-0.566959029048866,2.1102132003465894,True,0,1
594,0,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,False,2,0
595,0,2,0.5877803918055416,-0.11134412081417297,3.295836866004329,True,1,0
596,0,3,0.5110325554497849,-0.15629812509332938,3.224857896545748,True,2,0
597,1,2,-0.10295013539626859,0.05875211159344576,3.5263605246161616,False,0,1
598,0,3,1.508754428074622,-0.743130126899614,0.0,True,0,1
599,0,3,-0.10295013539626859,-0.5675665155931788,2.1071782966514356,True,0,1
600,1,1,1.508754428074622,0.6402187922403587,4.0592215752427645,True,1,0
601,1,2,-0.4099414808192953,-0.08704465904165601,3.332204510175204,False,3,0
602,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
603,0,1,-0.10295013539626859,0.2871670522551052,3.770459441106359,True,0,1
604,0,3,1.1250152462958385,-0.5475194596308524,2.2027647577118348,True,0,1
605,1,1,0.4342847190940282,-0.09797941683928862,3.3160025355989236,True,0,1
606,0,3,0.5110325554497849,-0.3652734963369752,2.806386101823072,True,1,0
607,0,3,0.0505455373152448,-0.5512664366361745,2.1855792552411137,True,0,1
608,1,1,-0.17969797175202526,-0.00199654283784664,3.449987545831587,True,0,1
609,1,2,-0.5634371535308087,0.26722205403222327,3.7513658711253766,False,3,0
610,1,1,0.8180239008728116,2.9859260253652704,5.039951348430309,False,0,1
611,0,3,0.741276064517055,0.016835540035853972,3.4742929367327062,False,6,0
612,0,3,-0.10295013539626859,-0.5718189214033693,2.085672091430472,True,0,1
613,1,3,-0.10295013539626859,-0.36648846942560104,2.803360380906535,False,1,0
614,0,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,True,0,1
615,0,3,0.4342847190940282,-0.5475194596308524,2.2027647577118348,True,0,1
616,1,2,-0.4099414808192953,0.8363348883139885,4.189654742026425,False,3,0
617,0,3,0.35753688273827156,-0.39321787737536973,2.7343675094195836,True,2,0
618,0,3,-0.25644580810778195,-0.3519087923620908,2.8390784635086144,False,1,0
619,1,2,-1.944898207934429,0.20454888222854753,3.6888794541139363,False,3,0
620,0,2,-0.25644580810778195,-0.48798577828818585,2.4423470353692043,True,0,1
621,0,3,-0.17969797175202526,-0.3919008465472993,2.737880811060884,True,1,0
622,1,1,0.9715195735843251,0.5339086469855969,3.9806942251907276,True,1,0
623,1,3,-0.7169328262423221,-0.36061528951518373,2.817902613071225,True,2,0
624,0,3,-0.6401849898865654,-0.5522772942459113,2.180891922715322,True,0,1
625,0,3,-0.6401849898865654,-0.3519087923620908,2.8390784635086144,True,0,1
626,0,1,2.429728464343702,0.0422479171575522,3.5061818266142577,True,0,1
627,0,2,2.1227371189206754,-0.44303177400902943,2.5915163848462583,True,0,1
628,1,1,-0.6401849898865654,1.1512146038007949,4.368919865004903,False,0,1
629,0,3,-0.25644580810778195,-0.5512664366361745,2.1855792552411137,True,0,1
630,0,3,-0.10295013539626859,-0.5552150991742085,2.167143305297764,True,0,1
631,1,1,3.8879373551030794,-0.01414627372410512,3.4339872044851463,True,0,1
632,0,3,1.6622501007861352,-0.5717168636639248,2.086193694502369,True,0,1
633,1,1,0.20404121002675818,-0.00199654283784664,3.449987545831587,True,0,1
634,0,1,-0.10295013539626859,-0.743130126899614,0.0,True,0,1
635,0,3,-1.5611590261556456,-0.06517514344639078,3.3638415951183864,False,5,0
636,1,2,-0.10295013539626859,-0.42723712385689344,2.639057329615259,False,0,1
637,0,3,0.20404121002675818,-0.550556892352417,2.188856327665703,True,0,1
638,0,2,0.1272933736710015,-0.10526925537104373,3.305053521109253,True,2,0
639,0,3,0.8947717372285684,0.22125476219715295,3.705920919968788,False,5,0
640,0,3,-0.10295013539626859,-0.3519087923620908,2.8390784635086144,True,1,0
641,0,3,-0.7169328262423221,-0.5522772942459113,2.180891922715322,True,0,1
642,1,1,-0.4099414808192953,0.9408225739358114,4.252771798816619,False,0,1
643,0,3,-2.0983938806459426,-0.06517514344639078,3.3638415951183864,False,5,0
644,1,3,-0.10295013539626859,0.6296874055081498,4.051711901657239,True,0,1
645,1,3,-2.194328676090638,-0.2751638022459506,3.0085645861193133,False,3,0
646,1,1,1.4320065917188651,1.1213481353361947,4.353230991152628,True,1,0
647,0,3,-0.7936806625980788,-0.5512664366361745,2.1855792552411137,True,0,1
648,1,1,2.0459892825649186,0.11950076602473816,3.597312260588446,True,0,1
649,0,3,-0.10295013539626859,-0.5596691905171108,2.145931282948669,True,0,1
650,1,3,-0.48668931717505204,-0.5596691905171108,2.145931282948669,False,0,1
651,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
652,1,2,-0.8704284989538355,-0.18424250613172385,3.1780538303479458,False,1,0
653,0,3,-0.6401849898865654,-0.5382054759334467,2.2442459824059346,True,0,1
654,1,3,-0.10295013539626859,-0.5528847807902242,2.17806441028492,False,0,1
655,0,3,-0.8704284989538355,-0.5791087599351245,2.0476928433652555,False,0,1
656,0,2,-0.4099414808192953,1.0428803133803828,4.310799125385514,True,2,0
657,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
658,0,3,0.20404121002675818,-0.36648846942560104,2.803360380906535,False,2,0
659,0,2,-0.48668931717505204,-0.42723712385689344,2.639057329615259,True,0,1
660,0,1,2.199484955276432,2.009391405382245,4.738607824217808,True,2,0
661,1,1,1.5855022644303787,2.504492938997278,4.902678819257608,True,2,0
662,0,3,0.8180239008728116,-0.5675665155931788,2.1071782966514356,True,0,1
663,0,1,1.3552587553631086,-0.12136764879533625,3.2804411805263554,True,0,1
664,0,3,0.5110325554497849,-0.5609862213451814,2.139571923732859,True,0,1
665,1,3,-0.7169328262423221,-0.550556892352417,2.188856327665703,True,1,0
666,0,2,0.20404121002675818,1.0428803133803828,4.310799125385514,True,2,0
667,0,2,-0.33319364446353866,-0.42723712385689344,2.639057329615259,True,0,1
668,0,3,-0.10295013539626859,-0.5542018116182946,2.1719067693519296,True,0,1
669,0,3,1.0482674099400817,-0.5475194596308524,2.2027647577118348,True,0,1
670,1,1,-0.10295013539626859,0.520441885271268,3.970291913552122,False,1,0
671,1,2,0.8180239008728116,0.20454888222854753,3.6888794541139363,False,2,0
672,0,1,0.1272933736710015,0.520441885271268,3.970291913552122,True,1,0
673,0,2,3.1204589915455125,-0.48798577828818585,2.4423470353692043,True,0,1
674,1,2,0.1272933736710015,-0.42723712385689344,2.639057329615259,True,0,1
675,0,2,-0.10295013539626859,-0.743130126899614,0.0,True,0,1
676,0,3,-0.8704284989538355,-0.5542018116182946,2.1719067693519296,True,0,1
677,0,3,-0.371567562641417,-0.5475194596308524,2.2027647577118348,True,0,1
678,1,3,-0.8704284989538355,-0.5039821139730338,2.3833998102837652,False,0,1
679,0,3,1.0482674099400817,0.3965146302314315,3.8691155044168695,False,7,0
681,0,3,-0.10295013539626859,-0.5453932567257572,2.212386825075897,False,0,1
682,1,1,-0.17969797175202526,1.1213481353361947,4.353230991152628,True,0,1
683,0,3,-0.7169328262423221,-0.5189675920481449,2.3248357019288655,True,0,1
684,0,3,-1.1774198443768622,0.3965146302314315,3.8691155044168695,True,7,0
685,0,2,2.3529806279879453,0.20454888222854753,3.6888794541139363,True,2,0
686,0,2,-0.33319364446353866,0.26722205403222327,3.7513658711253766,True,3,0
687,0,3,-1.1774198443768622,0.22125476219715295,3.705920919968788,True,5,0
688,0,3,-0.7936806625980788,-0.49598516110369845,2.4133032309283076,True,0,1
689,0,3,-0.8704284989538355,-0.5536963828134263,2.174274334826008,True,0,1
690,1,1,-1.1006720080211054,4.39225737544969,5.35817698994543,False,1,0
691,1,1,0.1272933736710015,0.6419391941338528,4.060443010546419,True,1,0
692,1,3,-1.944898207934429,-0.41711153813628565,2.668387256845834,False,1,0
693,1,3,-0.10295013539626859,0.6296874055081498,4.051711901657239,True,0,1
694,0,3,-0.33319364446353866,-0.5675665155931788,2.1071782966514356,True,0,1
695,0,1,2.3529806279879453,-0.09797941683928862,3.3160025355989236,True,0,1
696,0,2,1.738997937141892,-0.41508739297063496,2.6741486494265287,True,0,1
697,0,3,1.1250152462958385,-0.5475194596308524,2.2027647577118348,True,0,1
698,1,3,-0.10295013539626859,-0.5552150991742085,2.167143305297764,False,0,1
699,0,1,1.508754428074622,1.9512743826609162,4.717456363787216,True,2,0
700,0,3,0.9715195735843251,-0.5572392443398593,2.157559320943788,True,0,1
701,1,1,-0.8704284989538355,4.785604912892309,5.4316456135398825,False,1,0
702,1,1,0.4342847190940282,-0.10435802555457431,3.3064287218760624,True,0,1
703,0,3,-0.8704284989538355,-0.3919008465472993,2.737880811060884,False,1,0
704,0,3,-0.33319364446353866,-0.5550109836953193,2.1681046787623672,True,0,1
705,0,3,-0.25644580810778195,-0.5522772942459113,2.180891922715322,True,1,0
